2024-11-06 18:49:57,896 [background-preinit] INFO  o.h.validator.internal.util.Version                - HV000001: Hibernate Validator 6.2.0.Final
2024-11-06 18:51:14,889 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,2022030001,2024-11-06 18:51:14,0.011
2024-11-06 18:51:15,139 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherList,2022030001,2024-11-06 18:51:15,0.006
2024-11-06 18:51:15,567 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getStudentCourseList,2022030001,2024-11-06 18:51:15,0.016
2024-11-06 18:51:20,688 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/studentCourseDelete,2022030001,2024-11-06 18:51:20,0.063
2024-11-06 18:51:20,906 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getStudentCourseList,2022030001,2024-11-06 18:51:20,0.027
2024-11-06 18:51:24,494 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,2022030001,2024-11-06 18:51:24,0.007
2024-11-06 18:51:24,819 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherList,2022030001,2024-11-06 18:51:24,0.003
2024-11-06 18:51:28,169 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getStudentCourseList,2022030001,2024-11-06 18:51:28,0.016
2024-11-06 18:51:36,174 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/getValidateCode,,2024-11-06 18:51:36,0.006
2024-11-06 18:51:38,764 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/testValidateInfo,,2024-11-06 18:51:38,0.003
2024-11-06 18:51:38,930 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/login,,2024-11-06 18:51:38,0.155
2024-11-06 18:51:38,958 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getMenuList,admin,2024-11-06 18:51:38,0.018
2024-11-06 18:51:38,988 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/getValidateCode,admin,2024-11-06 18:51:38,0.008
2024-11-06 18:51:39,032 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/statistics/getMainPageData,admin,2024-11-06 18:51:39,0.01
2024-11-06 18:51:41,549 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/student/getStudentPageData,admin,2024-11-06 18:51:41,0.008
2024-11-06 18:55:30,452 [http-nio-9090-exec-3] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: Full authentication is required to access this resource
2024-11-06 18:55:30,452 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/student/getStudentPageData,,2024-11-06 18:55:30,0.001
2024-11-06 18:55:34,517 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/getValidateCode,,2024-11-06 18:55:34,0.004
2024-11-06 18:55:35,458 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/testValidateInfo,,2024-11-06 18:55:35,0.001
2024-11-06 18:55:35,552 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/login,,2024-11-06 18:55:35,0.082
2024-11-06 18:55:35,569 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getMenuList,admin,2024-11-06 18:55:35,0.009
2024-11-06 18:55:35,601 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/getValidateCode,admin,2024-11-06 18:55:35,0.006
2024-11-06 18:55:35,686 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/statistics/getMainPageData,admin,2024-11-06 18:55:35,0.004
2024-11-06 18:55:37,489 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/student/getStudentPageData,admin,2024-11-06 18:55:37,0.003
2024-11-06 18:55:38,168 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherList,admin,2024-11-06 18:55:38,0.004
2024-11-06 18:55:38,923 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/statistics/getMainPageData,admin,2024-11-06 18:55:38,0.01
2024-11-06 18:55:39,312 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getRoleOptionItemList,admin,2024-11-06 18:55:39,0.004
2024-11-06 18:55:39,329 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getMenuTreeNodeList,admin,2024-11-06 18:55:39,0.01
2024-11-06 18:55:40,365 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getDictionaryTreeNodeList,admin,2024-11-06 18:55:40,0.005
2024-11-06 18:55:40,987 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/statistics/getMainPageData,admin,2024-11-06 18:55:40,0.004
2024-11-06 18:55:41,693 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,admin,2024-11-06 18:55:41,0.004
2024-11-06 18:55:41,928 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherList,admin,2024-11-06 18:55:41,0.008
2024-11-06 18:55:42,055 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getScoreList,admin,2024-11-06 18:55:42,0.005
2024-11-06 18:55:42,206 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,admin,2024-11-06 18:55:42,0.006
2024-11-06 18:55:42,379 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getCourseItemOptionList,admin,2024-11-06 18:55:42,0.006
2024-11-06 18:55:57,022 [http-nio-9090-exec-6] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: Full authentication is required to access this resource
2024-11-06 18:55:57,022 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getScoreList,,2024-11-06 18:55:57,0.0
2024-11-06 18:57:27,114 [http-nio-9090-exec-3] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: Full authentication is required to access this resource
2024-11-06 18:57:27,115 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getScoreList,,2024-11-06 18:57:27,0.0
2024-11-06 18:57:27,154 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/getValidateCode,,2024-11-06 18:57:27,0.002
2024-11-06 18:57:28,691 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/getValidateCode,,2024-11-06 18:57:28,0.004
2024-11-06 18:57:32,916 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/getValidateCode,,2024-11-06 18:57:32,0.003
2024-11-06 18:57:33,076 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/getValidateCode,,2024-11-06 18:57:33,0.003
2024-11-06 18:57:34,191 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/getValidateCode,,2024-11-06 18:57:34,0.004
